customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,effective_to_date
6005.847375,13528,86,21,35,412.8,20110223
5028.839465,0,67,21,85,80.753763,20110110
3409.677392,85023,85,4,69,408.0,20110131
4348.139173,0,62,20,9,675.661163,20110227
8337.194193,74460,69,3,25,331.2,20110216
2346.675378,22932,62,2,97,297.6,20110111
4991.035369,54189,62,11,84,29.035528,20110129
2879.505701,42247,74,4,52,355.2,20110128
3482.038245,0,96,31,85,726.132858,20110103
8216.391903,0,117,3,33,983.127481,20110113
3155.45562,36706,80,19,67,488.296267,20110108
5292.202092,67899,66,5,31,316.8,20110110
6553.943457,0,61,4,68,365.820487,20110105
7618.442045,41900,63,0,34,170.496071,20110223
24610.78085,72786,76,10,9,363.845631,20110215
3142.81161,60108,78,0,63,507.060901,20110130
32021.40422,31433,100,5,23,635.020091,20110112
5096.700181,27940,65,21,3,27.66775,20110107
4889.609695,51246,122,4,89,817.692013,20110105
5112.570311,56587,65,4,88,312.0,20110114
2725.322949,45025,69,35,85,452.271771,20110104
9780.852337,0,132,13,47,950.4,20110110
15042.57658,22799,190,10,75,912.0,20110204
5308.291752,82601,66,9,38,186.387874,20110126
19160.98994,22705,239,19,59,1294.700423,20110220
3324.551776,0,92,13,17,441.6,20110108
3791.549972,41212,95,13,27,405.443681,20110130
7600.034998,0,70,3,94,504.0,20110203
6950.100195,21687,88,10,68,603.100479,20110205
4605.036646,22571,63,29,51,302.4,20110128
5864.381825,72032,72,10,73,438.149129,20110211
15374.18296,42570,128,5,52,587.409205,20110219
3230.576665,62873,81,0,41,207.75186,20110105
9294.54951,21370,77,1,35,105.181202,20110122
2504.871709,66081,64,31,92,42.029731,20110110
7081.690974,93854,87,18,41,417.6,20110201
9560.049227,19429,122,18,21,683.45551,20110203
6756.062791,46879,86,3,62,324.944098,20110131
5290.666331,36791,68,26,62,326.4,20110104
8391.133455,40211,106,5,98,710.740743,20110217
21151.2328,48642,77,23,69,92.307736,20110205
9264.32766,69063,115,12,65,552.0,20110203
2853.600347,87455,71,10,46,329.238904,20110119
6245.443568,80101,79,16,8,442.9167,20110116
2129.063055,0,61,13,81,292.8,20110111
14789.61805,51817,129,20,78,712.833284,20110218
5324.38786,31561,68,8,62,326.4,20110118
2862.729074,64640,73,5,94,327.912134,20110221
8614.686004,64220,107,3,86,48.782626,20110219
4931.503095,33580,62,17,77,315.326222,20110214
4642.020128,0,64,10,15,770.254285,20110211
21423.63723,0,65,9,31,312.0,20110103
4858.067125,0,67,0,79,482.4,20110103
5261.101863,43318,66,35,28,48.936563,20110202
3274.037562,83869,81,10,23,348.186032,20110207
6134.38779,43875,78,18,33,289.468771,20110101
3690.698916,59016,92,3,65,441.6,20110117
2776.772734,70793,69,32,1,62.625841,20110226
10972.06778,24164,137,2,40,657.6,20110118
4177.666255,29133,104,27,76,499.2,20110217
5838.89915,81082,73,5,85,281.295903,20110106
6462.22199,0,65,17,41,312.0,20110123
5109.50079,21277,66,1,42,316.8,20110111
8278.716567,16924,226,23,69,1084.8,20110207
8682.234653,10540,115,33,76,552.0,20110224
9415.901707,0,133,4,58,1361.993232,20110222
3230.576665,62873,81,0,41,207.75186,20110105
17019.1929,98623,211,17,69,1012.8,20110203
2647.519741,37876,69,13,15,300.056383,20110220
12883.11573,77469,109,2,98,757.170246,20110102
20930.05217,30535,66,22,18,94.142294,20110114
4814.350556,0,67,17,4,482.4,20110207
4836.892172,39310,61,5,89,93.181865,20110210
18745.39592,27229,99,20,9,475.2,20110227
17367.52612,41418,112,17,80,537.6,20110105
9012.922138,67840,112,34,56,83.240006,20110118
5871.607022,0,80,24,20,871.055266,20110128
5926.729379,23091,96,28,90,460.8,20110125
5453.709172,69468,67,2,3,302.733593,20110216
9106.867749,74143,114,1,61,547.2,20110107
5013.136429,65165,126,14,18,604.8,20110212
6672.05628,50537,165,10,35,60.005031,20110116
6521.368813,72608,82,26,19,393.6,20110109
13024.22378,26312,110,29,19,565.837664,20110120
2748.800067,56900,68,11,34,304.115627,20110114
2803.59608,60707,70,2,24,327.061103,20110216
7231.000788,67276,61,7,74,181.804443,20110124
8329.286254,30865,104,33,31,21.261834,20110119
4626.801093,79487,114,20,87,547.2,20110116
6265.343299,0,84,18,25,481.025786,20110113
4504.16329,0,62,18,75,135.851316,20110119
11533.47722,41098,96,3,15,250.058657,20110214
5349.996572,89158,67,34,71,272.195232,20110104
2855.687705,99612,70,14,20,336.0,20110122
6601.611299,0,194,22,79,2306.508397,20110208
3470.177816,94885,86,18,10,170.532133,20110123
5895.106386,78352,74,33,3,152.365482,20110205
5065.935608,43460,63,4,18,302.4,20110211
41787.90343,46587,119,34,74,571.2,20110131
4882.286714,21236,123,3,12,131.262395,20110210
3837.615029,0,106,15,30,117.229971,20110106
2154.073997,0,65,11,52,312.0,20110112
5049.118385,0,68,35,65,457.169818,20110105
13869.92705,28432,118,1,59,612.300581,20110121
5213.3743,65167,131,22,85,628.8,20110213
4911.115538,33700,62,26,72,274.114843,20110126
7751.855026,0,105,14,21,756.0,20110213
25464.82059,13663,97,1,66,465.6,20110201
9472.956706,0,131,4,49,628.8,20110118
5926.957452,0,84,19,26,403.2,20110117
8470.043225,0,82,1,13,479.312226,20110219
8675.993821,65933,108,23,16,379.951464,20110118
18205.67367,0,128,11,57,614.4,20110110
2618.326183,28663,66,23,34,430.604489,20110117
3349.639274,78092,84,34,13,344.015386,20110127
5979.724161,57693,76,16,56,547.2,20110207
16301.9676,19614,85,21,32,574.024018,20110217
7882.987485,23235,99,28,71,587.656629,20110221
7748.811,79528,64,2,39,175.429028,20110120
15860.03591,0,136,10,41,46.098963,20110225
2279.696801,23253,61,20,49,292.8,20110221
15272.79977,40571,100,19,56,361.788917,20110216
5498.753121,60668,138,18,92,553.699596,20110119
5743.403321,61776,73,9,61,343.278996,20110123
3942.917284,38820,99,29,59,547.619785,20110129
2503.603127,47285,63,7,3,302.4,20110203
4558.592305,0,62,13,21,446.4,20110131
67907.2705,78310,192,34,18,151.711475,20110205
2396.672304,26222,62,23,18,297.6,20110118
5568.947534,0,79,21,53,407.440238,20110101
7334.517166,83926,181,31,88,124.447153,20110109
7150.111338,24124,91,24,52,436.8,20110219
12023.75062,28879,106,6,9,763.2,20110124
4018.88493,0,112,26,27,544.250322,20110130
4770.550911,12964,65,2,37,362.774545,20110201
29297.33082,0,115,22,65,1251.042795,20110226
27929.96441,88105,86,5,26,412.8,20110216
2899.922473,66524,74,15,8,238.517525,20110209
2331.325089,27398,68,4,39,326.4,20110222
8561.561976,37759,108,9,51,518.4,20110108
11280.72641,45743,96,15,81,673.780804,20110219
2764.024716,54183,70,1,91,336.0,20110211
2580.849899,46900,66,13,59,316.8,20110209
10856.01489,59803,90,21,0,22.75546,20110130
4150.836913,53787,104,20,77,666.092015,20110208
16979.79757,35095,73,25,56,525.6,20110117
5028.739297,0,67,21,60,216.196521,20110122
64618.75715,0,217,14,40,1562.4,20110117
41103.24183,30845,116,3,89,556.8,20110124
22658.53652,23665,67,19,50,404.817249,20110125
7013.436657,92107,88,7,38,16.37296,20110124
8658.863813,62464,109,23,45,400.181882,20110207
5214.342348,69991,65,27,44,4.619402,20110203
4334.064096,23904,123,1,67,590.4,20110227
3731.504584,0,96,31,34,460.8,20110224
22242.51659,83894,110,6,46,82.019005,20110109
12280.76661,88340,102,16,1,489.6,20110101
13024.13012,0,125,6,61,900.0,20110131
7488.785177,39602,64,15,59,307.2,20110220
2300.691547,25905,63,21,12,302.4,20110115
30081.36783,24626,108,19,3,225.971279,20110123
3745.374656,59732,94,0,54,135.626867,20110120
13246.56841,36898,169,14,36,811.2,20110209
5008.275979,92864,123,13,60,96.338144,20110206
2396.219292,0,66,6,71,433.160284,20110110
5146.898635,93752,64,34,24,154.713524,20110104
6540.204626,21156,89,2,32,111.836561,20110121
7159.806745,67206,90,9,69,76.289123,20110124
6087.302608,85654,76,8,46,46.20341,20110211
9772.736775,59325,83,20,76,81.599332,20110114
6005.847375,13528,86,21,35,412.8,20110223
6811.576281,0,63,0,88,302.4,20110225
16350.13061,0,165,12,82,1452.213743,20110128
3580.261881,75333,90,15,44,289.236063,20110117
5821.128509,61108,72,27,84,23.773332,20110109
2839.56968,27083,73,15,58,525.6,20110102
10097.19837,68997,63,3,26,206.926432,20110122
2674.227315,33451,67,0,1,337.219884,20110117
4515.445404,21500,115,14,44,39.292196,20110217
7998.347343,26487,112,0,82,602.431489,20110110
2809.766683,74713,70,20,67,336.0,20110224
4748.794301,0,70,8,74,504.0,20110119
5272.518472,85607,66,26,1,67.647131,20110218
6712.294021,44891,83,12,75,74.803791,20110204
8188.976576,89061,103,19,88,565.267705,20110226
14429.89284,0,198,4,31,962.159318,20110101
4376.363592,63774,111,18,63,60.036683,20110228
3713.803592,93308,92,20,56,441.6,20110210
7590.050089,10375,66,10,95,316.8,20110102
2795.735679,85950,69,5,61,47.70723,20110109
8640.753192,33402,109,7,66,71.053011,20110109
2624.896858,18129,71,23,59,340.8,20110127
4815.020779,0,66,29,58,711.8026,20110116
4460.418492,0,65,24,45,312.0,20110115
6047.02516,20396,76,15,60,364.8,20110219
8221.870429,13376,108,13,75,774.714929,20110111
6798.272436,32517,94,11,53,451.2,20110110
12817.41348,28651,67,4,25,302.272725,20110118
5219.886414,64964,66,9,84,286.967405,20110104
6140.242989,34112,77,32,68,369.6,20110126
3756.63877,0,108,32,49,718.383,20110227
7356.559341,81145,92,34,92,321.060571,20110109
32725.2974,39894,134,23,87,411.077415,20110112
7057.463184,52447,90,5,57,61.585668,20110225
11005.02349,0,69,31,69,496.8,20110119
5563.771927,35398,71,26,41,340.8,20110121
7451.479991,26239,65,11,39,312.0,20110213
5181.054467,0,70,4,64,336.0,20110202
12584.00638,83013,103,2,75,155.125923,20110216
13057.01188,0,190,9,67,1833.182529,20110213
17776.82267,86205,223,8,67,1070.4,20110117
2757.383982,50414,69,25,34,331.2,20110112
7535.42519,37496,65,1,36,312.0,20110124
2826.804029,24224,71,7,64,511.2,20110119
7326.544855,62338,92,9,61,4.216231,20110212
6633.137616,63483,83,4,84,85.073541,20110111
2485.886754,0,70,24,58,504.0,20110216
8598.185237,38113,73,4,34,203.640251,20110123
8586.801328,38676,72,24,33,146.124719,20110117
2417.777032,20200,65,3,51,312.0,20110226
2693.663643,29038,69,14,61,56.351667,20110118
7179.22522,23179,91,11,79,436.8,20110220
10629.33736,56598,88,29,29,92.966783,20110202
2710.918992,0,76,11,38,547.2,20110210
7724.052993,46988,195,8,69,294.762659,20110130
3508.569533,20978,98,19,96,1176.2788,20110105
2241.108638,0,63,5,7,453.6,20110206
33279.77231,59130,117,21,7,436.533172,20110123
5348.30258,31572,70,14,95,292.434826,20110108
5251.152281,0,72,21,65,345.6,20110130
4686.807406,32646,119,25,84,464.99983,20110123
7148.331333,51791,181,10,46,422.960234,20110105
5028.575209,70828,62,8,18,297.6,20110110
2415.415525,40903,61,12,5,409.88696,20110214
7545.548643,0,106,19,67,631.108223,20110123
5264.425866,24031,66,32,37,316.8,20110116
4474.48438,84927,112,27,83,537.6,20110222
21578.86035,0,72,20,11,510.976913,20110214
2902.622439,23893,73,19,21,186.292275,20110112
10876.4794,71255,138,28,16,138.633681,20110204
4413.285858,37697,112,35,8,38.403843,20110103
12504.49422,33746,106,29,23,508.8,20110122
7462.926263,70263,93,30,66,7.345946,20110128
4690.793868,43367,118,6,20,1026.741926,20110112
2943.045259,0,81,26,23,388.8,20110118
5003.336664,0,66,12,20,445.19869,20110119
13466.92071,11432,119,11,9,571.2,20110223
3386.186515,67249,86,25,4,33.894695,20110213
5503.440723,76839,68,12,85,326.4,20110208
25807.063,71210,214,8,89,1027.2,20110213
4739.34663,49447,119,9,48,762.007253,20110211
15777.88702,98713,65,3,91,289.894293,20110103
2619.865336,26094,67,16,84,2.028223,20110219
15445.66166,26990,65,9,60,297.864823,20110128
3355.528168,46644,84,34,19,150.688024,20110126
2874.08847,33462,72,12,9,112.425578,20110228
2846.645431,66880,71,7,54,340.8,20110128
23813.52051,88680,66,5,66,201.762191,20110127
5313.467001,0,79,4,78,568.8,20110206
3730.144916,75132,93,7,33,446.4,20110103
9031.214859,0,122,15,47,650.52179,20110223
5931.28489,56617,74,18,24,355.2,20110207
9429.080755,75638,83,6,52,108.69654,20110227
7613.049819,24982,109,20,52,523.2,20110227
3313.014405,40348,83,6,56,26.314753,20110128
7317.014254,24083,63,22,2,340.453606,20110120
2665.737082,81538,66,3,46,272.844816,20110119
3230.576665,62873,81,0,41,207.75186,20110105
17367.27409,66245,145,22,58,181.501424,20110105
10595.81033,0,102,22,20,734.4,20110106
5999.380228,26303,165,16,47,956.589903,20110104
17006.00256,58620,71,11,51,340.8,20110114
3954.344534,18375,103,8,50,535.080276,20110225
3589.372361,30944,92,15,46,348.216284,20110130
7329.777554,59630,185,9,67,888.0,20110106
7380.570445,53957,184,19,80,61.554272,20110121
7472.672033,44385,97,6,31,465.6,20110114
8500.12195,0,119,1,58,856.8,20110210
19357.79964,25561,163,3,25,983.374985,20110105
5846.114411,85956,145,0,85,510.381882,20110117
2231.786517,0,61,26,79,311.404068,20110112
4864.527356,37406,122,23,38,1134.960471,20110102
4594.292826,39053,114,5,66,547.2,20110206
3044.003202,24475,84,11,55,604.8,20110215
2759.978287,92296,69,4,65,331.2,20110103
11064.29047,29484,93,19,51,446.4,20110201
7555.828789,0,114,19,50,820.8,20110225
7469.557777,48088,94,25,73,134.828318,20110103
4920.492369,21366,63,20,47,302.4,20110213
12298.6863,17101,113,1,88,542.4,20110220
4630.363287,0,64,3,59,460.8,20110113
4636.54647,26802,66,7,43,316.8,20110101
20467.71796,89025,64,32,10,179.251604,20110103
3792.829528,0,104,23,76,748.8,20110121
17526.17908,52228,220,29,72,1056.0,20110119
4715.469193,0,126,13,91,694.357961,20110202
2288.763508,0,63,11,30,344.288189,20110131
5670.132321,83086,71,1,43,320.486645,20110114
7228.993348,53214,91,21,76,436.8,20110105
11009.13049,51643,283,16,43,1358.4,20110124
5639.941974,73168,70,21,50,425.800112,20110110
11196.46002,0,298,26,94,2145.6,20110101
12840.43291,0,90,1,94,648.0,20110203
8828.380695,61246,110,24,21,159.239518,20110101
13268.79263,32762,112,26,74,326.926833,20110118
3728.874098,0,69,21,54,496.8,20110227
4983.114656,0,133,9,85,957.6,20110221
13727.79972,0,126,12,4,604.8,20110108
8343.751519,64127,71,31,19,72.862304,20110204
7191.831645,0,67,9,54,308.54976,20110117
13759.14695,16794,96,7,31,460.8,20110117
9788.713108,31930,83,19,30,37.699658,20110228
3360.44356,74918,85,13,74,314.246507,20110205
4887.794108,70742,124,3,64,211.68058,20110210
7582.113842,64801,64,23,19,268.471802,20110203
2516.213745,48829,64,23,70,300.312635,20110207
3571.34607,73853,89,7,35,427.2,20110213
9868.595441,0,99,25,23,712.8,20110202
5375.821564,66844,70,11,80,104.977375,20110225
4254.620669,11904,61,34,11,292.8,20110203
3061.052283,56869,83,25,34,269.406119,20110111
2414.770722,0,67,3,54,482.4,20110110
4526.52638,0,68,20,44,326.4,20110119
5635.294733,59325,71,13,75,229.686659,20110125
8254.698836,0,115,19,60,552.0,20110107
7320.070571,0,112,30,29,806.4,20110105
3933.813993,25927,103,6,20,674.973614,20110123
2433.089468,0,71,31,79,493.055291,20110119
5706.955563,83073,71,15,46,10.42277,20110112
2585.444463,0,73,14,36,350.4,20110106
2659.70565,0,87,4,4,420.041981,20110219
5310.861767,0,72,17,11,345.6,20110202
5874.820212,35301,74,23,68,128.643975,20110125
8579.889155,21829,111,6,59,532.8,20110127
8903.966435,15142,116,7,5,792.609747,20110107
8149.769437,0,71,28,76,340.8,20110126
2570.162134,58498,67,6,1,321.6,20110111
2585.56013,64592,64,12,57,307.2,20110202
2844.849804,80306,71,11,12,340.8,20110206
4633.550875,29105,117,28,31,272.612048,20110228
6678.899026,47137,84,5,11,161.640052,20110112
2222.865016,0,62,5,54,446.4,20110211
8522.759016,0,109,19,2,723.786607,20110118
25082.1789,0,100,27,58,1000.850446,20110122
3479.260311,66711,86,25,92,366.381387,20110215
7851.582939,48943,65,17,50,105.068788,20110105
2509.508795,0,71,20,48,511.2,20110201
2854.26694,34807,73,8,90,472.043042,20110210
8879.790017,52583,113,12,59,528.20086,20110203
8392.618913,0,111,6,51,617.396701,20110208
5279.478432,92589,65,29,20,312.0,20110207
8272.330818,96689,103,34,80,37.802583,20110108
7662.429999,0,73,28,19,525.6,20110224
4899.977003,76594,122,26,9,832.453791,20110125
4508.862933,83777,112,18,74,377.354191,20110208
3094.320237,20954,78,15,27,534.501024,20110104
4383.150505,84491,110,0,0,156.282093,20110210
2530.705137,89451,63,11,2,61.769564,20110121
8291.659086,85132,106,0,60,501.134524,20110117
8164.31273,11193,114,2,88,820.8,20110113
2337.35182,28806,61,13,90,292.8,20110223
9002.409572,76184,111,23,19,532.8,20110207
5389.499465,66429,136,35,93,57.712985,20110107
2721.585434,43278,68,10,10,326.4,20110108
6005.847375,13528,86,21,35,412.8,20110223
5555.830205,74015,72,12,61,471.443077,20110206
5470.060561,54507,138,20,11,702.990032,20110217
15610.90065,0,119,3,52,439.352186,20110110
2616.613903,72302,66,6,27,316.8,20110225
4681.52815,14606,72,2,94,439.772868,20110126
4890.1093,0,68,21,59,689.282166,20110130
7457.344801,43406,187,6,49,897.6,20110103
22185.88045,60426,62,0,97,133.284622,20110227
5305.087084,26334,71,9,94,340.8,20110207
9470.624437,22514,80,22,96,203.469143,20110214
3548.148767,76114,88,6,97,422.4,20110228
2451.535793,48791,62,27,0,69.794432,20110222
8652.652451,65605,111,2,72,377.781658,20110201
2535.223185,69259,63,3,30,362.51794,20110226
4314.065657,0,64,16,42,460.8,20110210
6731.050335,0,62,0,5,446.4,20110125
7779.588181,90969,65,7,22,190.751345,20110123
2805.286098,50180,77,30,93,360.499075,20110226
5251.968272,41991,67,14,75,88.382536,20110114
8044.872393,71391,67,29,39,284.000172,20110219
4250.282624,0,61,17,1,292.8,20110118
13891.67638,70725,70,2,0,336.0,20110114
2725.356404,36650,69,2,70,56.60333,20110103
4779.893422,54194,119,9,90,112.268583,20110207
4808.957973,23554,61,12,17,142.459804,20110112
8658.863813,62464,109,23,45,400.181882,20110207
9215.541928,71888,115,14,33,552.0,20110206
5068.426258,80846,65,9,32,227.183015,20110105
4879.713235,0,67,7,84,321.6,20110223
13466.92071,11432,119,11,9,571.2,20110223
13306.18451,39017,170,10,4,592.85751,20110105
7350.182328,0,108,7,54,777.6,20110219
4822.436037,73769,61,24,84,121.654567,20110123
3554.845264,58557,88,4,83,55.510526,20110110
3135.579831,0,91,12,6,707.264022,20110113
57520.50151,48367,161,10,34,772.8,20110120
2515.411468,39718,65,1,55,366.531664,20110129
7247.495684,0,96,31,64,460.8,20110226
4878.950256,43358,61,2,83,400.294938,20110118
2971.919417,83873,76,5,36,218.374041,20110131
11302.60169,22361,95,15,42,530.667993,20110110
7996.597066,70061,99,2,57,699.517349,20110228
7411.813055,0,73,6,19,525.6,20110222
3179.474225,65742,79,6,0,277.360797,20110121
22658.53652,23665,67,19,50,404.817249,20110125
3774.861293,66457,95,2,76,456.0,20110106
8224.770259,82634,104,8,74,324.097433,20110203
2563.582441,0,69,11,60,331.2,20110102
2393.915369,0,70,24,10,425.266308,20110131
2453.570794,29735,69,3,92,331.2,20110209
5143.878519,61417,65,6,35,206.01822,20110131
7378.510732,0,105,3,12,756.0,20110127
2574.198807,43846,65,16,33,125.52458,20110211
22315.05787,0,67,33,54,482.4,20110218
2430.484375,33775,61,24,95,292.8,20110123
6160.999344,96988,77,1,60,369.6,20110118
7912.132168,0,114,26,34,820.8,20110211
5534.821886,81945,68,19,45,47.451832,20110123
2382.672856,0,65,24,47,27.031485,20110129
6991.248087,19019,186,7,46,1003.050834,20110222
2885.328202,62579,72,33,53,326.242099,20110130
41787.90343,46587,119,34,74,571.2,20110131
2848.564466,0,81,26,58,583.2,20110202
8123.023295,0,78,15,47,561.6,20110204
9661.103686,0,135,1,98,648.0,20110126
4488.134688,0,66,1,61,758.460636,20110113
4561.27302,29327,118,26,21,627.898468,20110125
11546.17372,81081,96,32,34,206.211089,20110226
3788.814643,0,106,27,89,763.2,20110110
13502.63148,57222,112,3,88,297.187468,20110221
8563.968057,91147,107,4,79,50.473675,20110201
2913.475108,76638,73,2,55,435.189747,20110113
7540.584824,29697,64,6,43,147.128736,20110120
6950.532764,0,61,27,90,301.402778,20110118
7255.137772,67352,181,7,80,560.947563,20110221
4334.064096,23904,123,1,67,590.4,20110227
6307.497245,0,88,16,28,422.4,20110127
5904.847853,89953,74,3,42,274.165887,20110101
4794.481412,20862,68,1,69,326.4,20110123
9180.154161,47663,114,35,24,103.702555,20110123
8355.512557,49564,105,8,29,661.608936,20110211
13869.92705,28432,118,1,59,612.300581,20110121
13452.1928,32356,117,11,35,428.490681,20110125
16798.85832,55269,71,32,15,340.8,20110216
8273.111579,0,116,6,78,509.513764,20110111
7408.836056,76771,95,34,82,91.674854,20110103
4349.30875,75648,108,28,10,112.660916,20110210
4744.967459,20698,68,21,72,248.422693,20110219
17208.05642,29734,63,12,86,649.83837,20110204
8673.587,43963,110,25,59,528.0,20110131
2497.910013,29465,63,6,9,302.4,20110212
32069.87526,24851,103,8,99,604.289428,20110115
3312.253233,0,107,2,4,770.4,20110107
10828.37347,11033,97,27,18,511.120131,20110117
12128.36511,20495,61,7,36,292.8,20110225
5505.687336,95766,68,17,62,162.557048,20110206
6715.342541,0,65,22,39,655.073317,20110107
2836.677371,61029,72,26,98,114.429816,20110131
3561.595726,0,105,3,30,504.0,20110202
6552.399896,56188,86,20,52,175.972039,20110114
2833.980142,94812,70,11,40,121.025058,20110207
5099.513147,0,70,28,77,336.0,20110212
9415.527031,55338,116,25,54,556.8,20110125
3644.833554,82477,90,1,69,432.0,20110115
2927.516316,20852,73,8,6,383.789732,20110223
9227.945752,0,82,22,62,296.637382,20110228
3148.42409,0,83,16,75,544.217453,20110108
3063.114594,0,95,14,57,456.0,20110228
3417.953745,72460,85,9,76,370.018108,20110125
23594.6802,76358,66,25,3,86.461582,20110131
7519.133631,96306,95,12,17,185.355353,20110220
3969.433177,49544,101,3,29,0.769185,20110205
4874.0748,0,68,10,36,609.323227,20110118
7261.615478,0,101,7,19,727.2,20110126
8005.964669,63357,101,26,42,565.508572,20110220
2996.139865,0,82,9,21,590.4,20110122
4175.945269,23060,109,13,25,731.350857,20110221
8491.858636,27781,71,33,7,340.8,20110118
2402.172069,43246,62,19,89,52.435202,20110202
4775.475851,14254,124,21,16,595.2,20110130
4235.183999,60334,106,5,67,111.164747,20110212
5107.163002,35625,65,10,56,288.572108,20110126
13167.60512,54684,111,13,15,302.137164,20110212
2520.301352,56228,65,4,79,276.877348,20110216
5189.289582,82166,134,9,43,643.2,20110215
2893.313855,30406,73,29,93,350.4,20110215
3985.547406,75007,101,1,19,668.773522,20110212
2414.638309,79271,62,24,63,232.753598,20110226
18688.30707,0,76,2,66,364.8,20110108
16589.71237,59414,140,34,56,65.022258,20110102
23331.829,44719,66,6,55,316.8,20110102
4699.034135,0,129,14,93,291.744204,20110223
2395.57,21986,63,1,9,333.696228,20110127
8861.482361,58480,113,6,35,542.4,20110122
8936.823519,37520,74,21,30,163.576763,20110101
7340.496505,50165,62,15,63,129.999138,20110220
26453.93512,42961,83,24,16,398.4,20110212
6342.473656,86687,80,4,82,274.159702,20110213
6560.815344,0,93,2,88,41.617367,20110104
6687.593818,23772,83,19,25,100.652984,20110215
3681.253483,0,98,23,7,354.939043,20110129
2555.535685,18241,65,17,44,151.991098,20110120
2373.795076,0,65,32,88,312.0,20110114
2732.652352,86650,69,7,64,323.865715,20110131
4703.71858,0,137,11,73,1554.089517,20110110
19259.84494,35973,159,5,97,763.2,20110126
3844.569357,26262,97,6,59,465.6,20110122
4683.443348,25187,121,8,79,580.8,20110210
5174.081063,88081,64,35,94,82.483947,20110126
2655.864573,83460,66,20,18,443.44552,20110104
5615.073509,19949,74,0,99,355.2,20110103
3161.171297,0,92,16,56,897.379535,20110118
7575.647415,0,109,30,87,784.8,20110221
3985.398895,77739,98,31,61,428.563553,20110114
9706.375239,23649,122,2,69,535.606632,20110211
7736.654606,68980,98,25,87,464.038577,20110118
4179.488639,60010,103,4,86,494.4,20110106
5759.011129,30968,74,10,89,45.425684,20110226
4165.396419,0,116,2,97,556.8,20110222
2632.552578,99841,65,14,30,312.0,20110226
3885.456401,0,105,3,92,504.0,20110228
8161.944953,32967,105,16,70,504.0,20110216
13024.13012,0,125,6,61,900.0,20110131
14137.23043,31794,119,12,16,571.2,20110218
3700.678124,36710,94,17,56,676.8,20110105
5511.033294,36267,69,21,1,263.454037,20110215
5169.49937,12430,73,22,13,350.4,20110226
6044.020038,93715,74,12,88,532.8,20110120
4349.30875,75648,108,28,10,112.660916,20110210
9688.129179,24584,66,11,74,279.706613,20110201
5528.212807,36088,72,16,31,345.6,20110119
7894.5005,21723,104,31,6,748.8,20110124
5935.815989,63833,73,17,69,199.460544,20110219
4520.339327,0,61,7,1,304.156333,20110123
3219.146148,45892,81,1,49,388.8,20110226
5935.572179,90263,74,17,36,355.2,20110104
2322.572562,0,63,8,87,453.6,20110210
11692.00974,40548,98,7,57,470.4,20110206
10175.2441,0,99,15,84,831.340966,20110128
2513.971107,50450,63,24,80,302.4,20110129
2897.779107,0,85,4,45,612.0,20110212
5515.246935,75963,69,4,23,102.147789,20110208
3469.836978,32714,87,35,48,513.041633,20110116
6907.554242,42790,87,10,74,290.057111,20110109
3647.24611,20694,94,29,89,451.2,20110110
3265.156348,25820,82,10,69,393.6,20110126
2514.282096,24744,65,1,0,312.0,20110207
4462.997006,0,73,35,52,350.4,20110130
4570.673702,27538,63,10,6,285.843893,20110127
2752.65503,81280,68,6,47,308.349562,20110223
2188.655055,0,67,29,49,321.6,20110109
2710.149379,0,73,14,66,350.4,20110104
14754.35923,26486,128,18,5,614.4,20110213
10759.40004,0,97,12,24,465.6,20110222
12357.11512,0,182,4,34,1953.87972,20110102
5033.390798,68331,63,23,38,302.4,20110103
2370.618948,0,71,1,66,511.2,20110113
11236.31135,21636,64,2,24,213.587367,20110111
12476.64759,0,121,7,34,871.2,20110101
14641.51818,0,133,24,46,1386.870718,20110121
4731.844073,0,64,14,92,307.2,20110117
10620.49148,35601,69,34,15,249.803437,20110128
13478.8,0,198,33,55,1425.6,20110122
8873.201307,28558,119,14,37,797.558033,20110215
5260.921627,60101,66,34,74,1.332349,20110220
2792.009458,22426,76,9,31,528.391284,20110226
10018.66117,30720,139,17,24,778.463303,20110218
7180.270931,34161,186,5,10,892.8,20110225
3012.039703,42987,77,14,48,128.490137,20110120
4236.814353,0,61,21,13,292.8,20110228
5283.362834,80928,132,26,27,538.545218,20110117
5395.091602,86640,67,2,25,65.457366,20110215
6913.566525,26714,64,17,7,307.2,20110214
2619.337376,78618,66,7,56,225.578841,20110205
8390.122077,0,78,22,3,732.340362,20110105
13727.79972,0,126,12,4,604.8,20110108
4482.015107,62977,115,34,40,552.0,20110203
2827.55957,0,79,30,25,568.8,20110218
5584.961718,19724,72,20,49,345.6,20110203
7568.85152,27558,65,18,48,312.0,20110111
9664.330983,86054,239,12,11,115.166422,20110228
6480.681366,42846,81,14,42,286.142521,20110110
8707.619537,57107,110,27,84,528.0,20110105
9048.983447,0,119,9,8,571.2,20110124
2615.852084,54314,66,13,98,282.770894,20110108
4878.829713,29950,61,0,76,292.8,20110228
10793.75704,24195,90,32,70,360.269404,20110130
5528.080912,0,73,30,11,388.819919,20110217
4605.87485,47481,116,20,39,556.8,20110109
8343.412804,63354,106,16,39,508.8,20110130
13009.24125,57591,66,5,74,316.8,20110207
7486.019078,0,71,14,62,340.8,20110216
